1359,132789.8878,400103.4718,1165.7366,8,0,0,0,1158,0,0
1607,132488.7209,397693.3172,657.2425,657,0,0,0,0,0,0
88,131511.8719,411309.5330,9657.8891,4456,0,1324,0,3878,0,0
1462,132640.8291,399101.9253,2549.2207,72,0,239,0,2238,0,0
132,131674.6964,410994.2814,2011.4769,1975,0,0,0,36,0,0
463,131901.4061,408460.3366,46614.9649,2420,0,116,0,613,43466,0
1292,132850.5232,400690.5287,7241.1669,1622,0,62,0,696,4538,322
1392,132761.9906,399787.3510,298.7466,85,0,131,0,83,0,0
1696,132873.2781,397131.3801,1306.2350,725,0,0,0,534,47,0
1318,132848.2269,400430.8147,12069.3614,1278,0,427,0,815,9518,31
584,131885.5575,407260.3618,1478.7330,1338,0,60,0,0,1,78
63,131587.0327,411418.2587,13523.3448,13505,0,0,0,9,10,0
699,132151.5584,406150.2544,1973.4773,1090,0,0,0,0,521,362
757,132329.3441,405598.9050,2585.7203,1452,0,0,0,0,0,1133
1205,133047.4380,401345.1019,14530.5832,13775,69,0,0,0,259,427
574,131868.7490,407358.8798,1724.7302,262,0,368,11,855,229,0
429,131884.6625,408799.7509,12298.6088,1099,0,0,0,0,11199,0
1401,132745.5242,399698.9129,1318.7349,224,0,161,0,933,0,0
296,131654.2304,409897.9958,2979.4658,2904,0,76,0,0,0,0
676,132088.2669,406371.2678,2724.7187,111,0,0,0,0,2292,322
240,131758.7439,410202.2429,4974.1929,570,0,70,0,4333,1,0
1244,132830.2680,401151.4178,2042.4766,804,1,19,0,0,55,1163
664,132038.1345,406479.6058,1046.7380,751,0,0,0,0,25,270
864,132474.7073,404546.0657,29414.9123,3539,0,176,0,1,24833,866
877,132483.0124,404416.4238,28771.6697,2626,0,0,0,0,24858,1287
400,131871.9111,409089.3379,5116.1913,1517,0,209,0,0,3390,0
221,131711.5643,410383.2087,29606.6601,5254,0,2733,323,21296,0,0
1431,132682.0999,399408.6828,10751.1266,36,0,368,0,10347,0,0
1539,132470.2036,398355.6555,754.2413,754,0,0,0,0,0,0
1670,132619.9840,397189.4502,2665.7194,2604,0,0,0,0,0,62
596,131915.4512,407144.3089,36.2496,1,0,35,0,0,0,0
778,132396.8997,405400.2010,6421.4263,2982,99,0,0,0,0,3340
1145,133064.7891,401944.5254,6325.6774,3562,0,0,2754,0,9,0
1110,133089.9309,402293.1473,2010.7269,1486,0,0,0,0,0,525
1585,132467.5184,397911.3463,272.4969,272,0,0,0,0,0,0
915,132534.9205,404040.5653,27456.6848,8756,0,0,0,0,14631,4070
352,131713.5162,409519.1730,8307.1546,6422,0,5,0,1879,0,0
1383,132776.1366,399876.1846,20358.2663,1648,0,1521,2,17187,0,0
1676,132678.4521,397176.1037,49361.9333,12159,0,0,0,951,35828,424
250,131782.9960,410106.1621,3397.2110,192,0,0,0,3205,0,0
1454,132653.2238,399180.8442,352.4960,126,0,0,0,227,0,0
1179,133056.0488,401604.8288,200.9977,189,0,0,0,0,12,0
576,131872.3879,407339.2342,1621.4814,439,0,383,23,723,53,0
1639,132456.5645,397375.7745,929.4893,476,0,0,0,453,0,0
1148,133063.2564,401914.5780,10098.8841,7455,0,0,2629,0,13,2
523,131869.4133,407864.5703,5534.9365,1753,0,60,0,0,3433,289
272,131848.8637,409897.7556,2656.9695,1107,0,1,0,1549,0,0
1340,132737.2749,400255.6501,8134.9066,728,0,125,0,260,6084,937
291,131704.0602,409894.1550,4277.7009,3870,0,408,0,0,0,0
878,132483.8688,404406.4650,25932.2023,2507,0,15,0,0,22247,1162
1403,132742.2847,399679.1861,6089.9301,500,0,551,0,5038,0,0
19,131504.8718,411635.1908,2334.2232,131,0,0,0,2203,0,0
1504,132538.9017,398696.6873,767.7412,730,0,38,0,0,0,0
376,131809.1033,409318.8064,525.7440,513,0,0,0,5,7,0
986,132770.9479,403482.4860,13229.5981,10213,0,213,0,0,1611,1192
1624,132480.1688,397523.7716,1029.9882,824,0,0,0,206,0,0
943,132510.5118,403765.0162,52151.4013,12239,0,3,0,1,33815,6093
1601,132487.9233,397753.2851,826.4905,826,0,0,0,0,0,0
1703,132940.9065,397113.4348,1091.2375,682,0,0,0,406,3,0
494,131912.1517,408150.7247,3139.9640,1042,0,0,0,0,2098,0
1578,132449.1479,397978.8603,497.4943,497,0,0,0,0,0,0
506,131900.2318,408031.5408,2799.9679,121,0,0,0,0,2496,183
1363,132805.9890,400073.7236,135.4984,0,0,0,0,135,0,0
284,131765.4213,409863.7606,3826.9561,2824,0,4,0,951,48,0
58,131539.5605,411433.8844,6457.9259,5827,0,496,0,118,16,0
36,131510.1301,411466.7352,7987.4083,7847,0,115,0,0,26,0
897,132511.0441,404218.5520,1689.4806,1399,0,0,0,0,98,192
641,131986.4466,406700.7942,4538.1979,834,0,1085,0,0,2195,424
385,131824.5115,409230.9464,464.9947,460,0,0,0,4,0,0
1020,132898.9805,403167.7626,12834.6027,8377,0,29,0,0,3076,1353
712,132187.7228,406025.4464,1421.2337,895,0,0,0,0,0,526
748,132299.1458,405683.6449,3356.7115,1891,0,0,0,0,0,1466
163,131700.2749,410685.4939,567.2435,567,0,0,0,0,0,0
1142,133066.6133,401974.4548,12968.3511,9097,0,0,3770,0,11,89
917,132539.1863,404021.0347,31592.1373,9247,0,0,0,0,17959,4386
994,132802.9875,403409.2211,14459.5840,9955,0,262,0,2,2650,1589
225,131725.4101,410346.1735,2753.4684,170,0,0,0,2584,0,0
367,131798.5851,409408.0158,1838.4789,1458,0,0,0,0,380,0
348,131674.1182,409525.9823,19595.5250,16787,0,214,0,2594,0,0
811,132443.1118,405074.6564,20517.7645,16644,0,625,0,1,235,3013
1077,133055.2637,402620.7820,17156.8030,13697,0,0,0,0,32,3427
720,132207.1351,405947.8743,4248.4512,3133,0,0,0,0,0,1115
589,131898.8236,407212.1859,3251.9627,275,0,2877,0,0,0,99
419,131880.8269,408899.6324,60988.5498,4723,0,380,0,0,55885,0
299,131638.4443,409881.9265,11478.6182,10694,0,44,0,571,170,0
499,131909.1826,408100.9347,3104.4644,2171,0,0,0,0,933,0
1193,133052.6981,401464.9328,3219.4630,3201,0,0,0,0,18,0
526,131865.3227,407834.8640,238.7473,230,0,0,0,0,8,0
260,131803.9348,410008.4904,3964.4545,551,0,0,0,3411,2,0
1473,132622.5390,398993.5093,1498.2328,1067,0,0,57,375,0,0
1076,133053.5043,402630.6215,4604.9471,2377,0,0,0,0,17,2210
64,131596.5271,411415.1335,78034.3542,67950,0,2218,44,7370,453,0
391,131844.2481,409174.3195,1258.4856,983,0,0,0,0,275,0
1174,133057.4140,401654.7879,23731.9776,23581,0,0,150,0,0,0
409,131876.0506,408999.4734,6050.9305,367,0,460,0,0,5224,0
1379,132782.7234,399915.6157,19034.5315,942,0,1365,0,16727,0,0
1723,133136.0911,397070.3299,852.7402,822,0,0,0,30,0,0
1254,132803.5429,401062.8575,2736.9686,1084,0,0,0,0,0,1653
1623,132481.2752,397533.7057,1413.4838,1249,0,0,0,163,0,0
1685,132766.3102,397156.7742,1826.7290,1301,0,0,0,511,13,1
883,132489.7956,404356.8590,18030.7930,2123,0,65,0,1,14727,1114
466,131902.9920,408430.3920,38805.3045,1847,0,76,0,364,36518,0
1036,132952.5847,403017.0921,3529.7095,2844,0,0,0,0,124,562
1336,132759.5920,400288.8242,4915.1936,1253,0,336,0,15,3130,180
1712,133028.4667,397092.8066,1130.2370,923,0,0,0,207,0,0
722,132212.0670,405928.5053,4414.4493,3179,0,0,0,0,0,1235
65,131595.6890,411407.8861,78088.3535,67902,0,2353,50,7331,451,0
629,131974.3730,406820.0300,9.4999,0,0,9,0,0,0,0
154,131692.0726,410775.0785,885.4898,879,0,0,0,6,0,0
857,132471.2256,404615.9439,6724.1728,1064,0,213,0,14,5239,193
985,132766.5022,403491.4005,13280.3475,10314,0,220,0,0,1576,1170
833,132452.3793,404855.0782,13682.3429,11465,0,851,0,123,271,972
723,132215.4372,405919.0950,4358.9500,3183,0,0,0,0,0,1176
128,131670.6545,411034.0587,1719.4803,1680,0,0,0,39,0,0
569,131856.5305,407407.3408,2234.2244,396,0,379,0,1336,122,0
521,131872.1404,407884.3745,899.2397,358,0,0,0,0,541,0
1545,132447.5664,398300.1236,430.7451,431,0,0,0,0,0,0
1610,132488.5746,397663.3368,801.7408,802,0,0,0,0,0,0
73,131554.4127,411342.1207,75132.3875,62238,0,0,38,12534,323,0
932,132524.7334,403873.0827,41680.2715,12210,0,79,0,2,23880,5509
459,131899.2917,408500.2628,42306.2643,4330,0,259,0,410,37307,0
1635,132461.8915,397415.3895,260.7470,73,0,0,0,188,0,0
703,132162.6302,406111.8358,1399.2339,762,0,0,0,0,339,298
1369,132799.6044,400014.0912,2774.7181,116,0,504,0,2155,0,0
144,131684.0988,410874.7148,1448.9834,1432,0,0,0,17,0,0
465,131902.4634,408440.3735,33886.8610,2778,0,58,0,221,30829,0
237,131746.0195,410229.3959,5486.1870,1427,0,35,0,4024,0,0
696,132143.2708,406179.0730,1300.4851,630,0,0,0,0,565,105
1282,132855.3660,400790.3153,3464.4602,1539,0,0,0,419,1217,289
981,132744.0085,403524.4552,23199.2337,12427,0,882,0,0,8115,1774
774,132385.0109,405438.3747,958.9890,647,0,0,0,0,0,312
1606,132488.5879,397703.3118,711.7418,712,0,0,0,0,0,0
483,131910.6436,408260.6407,1995.7271,81,0,0,0,0,1915,0
1422,132710.4699,399493.2998,555.2436,16,0,0,0,539,0,0
749,132302.5043,405674.2305,3269.7125,1840,0,0,0,0,0,1430
1354,132747.2913,400129.6119,2.0000,2,0,0,0,0,0,0
1477,132613.5934,398954.6196,5480.6871,3442,0,105,920,1013,0,0
1638,132457.7821,397385.6956,351.7460,2,0,0,0,349,0,0
1313,132849.5008,400480.7761,10550.3789,1401,0,244,0,688,8150,68
816,132446.6920,405024.8071,19650.0244,15903,0,642,0,21,268,2815
168,131704.2328,410635.6761,1154.7367,1151,0,0,0,3,0,0
271,131844.6547,409906.8217,2786.4680,899,0,0,0,1887,0,0
827,132450.4792,404914.9829,15435.8228,12914,0,780,0,225,268,1249
1099,133083.9969,402402.9000,16116.0650,12844,0,0,0,0,65,3207
997,132814.7463,403381.6369,14233.0866,9544,0,211,0,13,3357,1108
1293,132849.8378,400680.5567,10122.6338,2963,0,81,0,662,5848,568
1475,132619.2399,398973.7967,15760.3191,10744,0,309,972,3734,0,0
773,132382.0387,405447.9181,908.4896,645,0,0,0,0,0,263
387,131830.9692,409212.0271,10274.6320,4201,0,957,0,0,5117,0
275,131836.6060,409875.8220,26347.1975,22194,0,2104,0,2015,34,0
388,131834.1981,409202.5674,3155.9638,1671,0,82,0,0,1403,0
31,131517.3645,411516.1865,25833.9534,22922,0,342,5,2394,170,0
1037,132955.8315,403007.6386,4478.4486,3165,0,0,0,0,127,1186
729,132235.6580,405862.6335,3982.2043,2931,0,0,0,0,0,1051
945,132510.3552,403745.0258,61061.2990,10870,0,8,0,0,44220,5963
711,132184.9347,406035.0452,1392.7340,945,0,0,0,0,2,445
895,132507.8022,404238.2784,4227.4515,1139,0,0,0,0,2630,458
1339,132742.8542,400263.9436,7488.1640,662,0,0,0,207,5816,803
1374,132791.8453,399964.7538,28339.6747,2443,0,2120,0,23777,0,0
267,131827.8186,409943.0863,3840.7059,621,0,0,0,3219,0,0
1464,132637.2835,399082.2512,278.9968,0,0,0,0,279,0,0
1711,133018.7327,397095.0785,1665.4809,1317,0,0,0,294,54,0
1630,132470.8165,397464.5638,1100.4874,193,0,329,0,578,0,0
1500,132550.8198,398734.5224,3381.9612,3367,0,14,0,0,0,0
579,131877.3265,407309.6570,5256.4397,3231,0,439,0,426,711,449
303,131631.1301,409842.6191,8335.1543,7540,0,0,0,487,307,0
25,131512.5016,411575.7165,2969.2159,155,0,0,0,2814,0,0
61,131568.0438,411424.5090,14229.5866,14086,0,62,0,81,0,0
872,132478.7303,404466.2177,31421.3893,1785,0,0,0,0,28526,1110
1325,132837.8726,400364.9744,1349.2345,906,0,291,0,0,152,0
1549,132432.0419,398263.2785,650.2425,650,0,0,0,0,0,0
345,131644.5696,409531.0892,15706.8197,13533,0,259,0,1915,0,0
1251,132805.8981,401092.7514,606.2430,241,0,0,0,0,150,215
1570,132427.8884,398055.9467,259.2470,259,0,0,0,0,0,0
1366,132802.7967,400043.9074,26.9997,0,0,0,0,27,0,0
892,132502.9394,404267.8681,5634.6853,1081,0,0,0,0,4185,368
866,132475.5014,404526.0904,32480.6271,2644,0,167,0,1,28584,1084
692,132132.2269,406217.4996,2414.9723,1364,0,0,0,0,664,387
1717,133077.3423,397082.3866,1125.2371,935,0,0,0,170,20,0
1495,132570.3876,398780.5101,4226.9515,4226,0,1,0,0,0,0
726,132225.5476,405890.8643,4052.9535,3088,0,0,0,0,0,965
1617,132486.7192,397593.3926,1010.9884,967,0,0,0,44,0,0
422,131881.9603,408869.6672,7191.4174,339,0,1,0,0,6851,0
1560,132415.2522,398155.0315,111.7487,112,0,0,0,0,0,0
1458,132647.9202,399141.2736,258.2470,0,0,0,0,258,0,0
958,132549.3971,403626.4278,4005.9540,1844,0,6,0,0,92,2064
507,131898.5437,408021.6986,1154.7367,33,0,0,0,0,1121,0
137,131679.1613,410944.5091,1870.9785,1829,0,0,0,42,0,0
358,131761.4487,409483.5725,9133.3951,6888,0,13,0,1697,535,0
79,131495.4271,411331.2817,21686.5010,10345,0,1910,0,9432,0,0
1163,133059.0304,401764.7260,5406.6879,2403,0,0,38,0,1975,990
373,131807.1608,409348.7300,925.9894,912,0,0,0,0,14,0
292,131694.0943,409894.9232,2359.4729,2164,0,195,0,0,0,0
919,132540.3013,404001.2156,27397.6855,6234,0,0,0,0,16775,4388
254,131789.9705,410066.8153,4716.1959,323,0,0,0,4393,0,0
1681,132727.2762,397165.4278,2166.4751,1636,0,0,0,469,40,21
1219,133041.0156,401205.3119,27180.4380,18897,65,2142,0,223,2316,3537
555,131859.4985,407545.1164,2974.9658,2695,0,0,0,230,50,0
707,132173.7824,406073.4405,502.2442,252,0,0,0,0,42,208
681,132102.0770,406323.2360,4607.9471,738,0,0,0,0,3125,744
549,131859.7655,407605.0890,87.2490,15,0,9,0,0,59,3
1728,133185.7808,397065.1377,819.2406,819,0,0,0,0,0,0
67,131586.2173,411390.2813,15097.8267,14675,0,0,0,423,0,0
624,131966.5812,406869.3965,150.7483,4,0,75,0,0,0,71
746,132292.4288,405702.4737,3346.7116,1984,0,0,0,0,0,1362
960,132566.6672,403616.3588,1643.7311,1179,0,0,0,0,0,464
1181,133055.5028,401584.8452,42244.0150,40120,13,0,207,0,189,1714
413,131877.9817,408959.5379,2352.2230,686,0,0,0,0,1666,0
1249,132807.4682,401112.6808,14418.5845,4514,26,22,0,0,3817,6039
893,132504.5604,404258.0049,3687.4577,1210,0,0,0,0,2075,402
14,131496.6381,411684.4856,2439.7220,119,0,10,0,2310,0,0
998,132818.6179,403372.4216,14636.0820,9670,0,209,0,13,3681,1063
653,131996.7412,406581.3697,3147.9639,711,0,106,0,0,1694,636
791,132426.1569,405273.7211,22286.4941,17127,162,471,0,0,2,4523
933,132522.0489,403863.4545,41764.5205,11875,0,74,0,4,24449,5362
90,131530.8746,411315.7411,7966.1585,3447,0,1264,0,3255,0,0
996,132810.8748,403390.8523,14017.8391,9676,0,212,0,11,2994,1125
1372,132795.4941,399984.4091,812.2407,0,0,0,0,812,0,0
533,131861.9835,407764.9839,356.2459,331,0,0,0,0,25,0
870,132477.0895,404486.1398,33114.8698,1831,0,93,0,0,30016,1174
743,132282.3533,405730.7170,3403.7109,2149,0,0,0,0,0,1255
508,131896.3978,408011.9361,805.9907,233,0,0,0,0,573,0
1138,133069.4992,402014.3327,19519.7759,12217,0,0,6499,0,13,791
731,132242.3983,405843.8130,3825.2061,2814,0,0,0,0,0,1011
912,132528.5218,404069.8613,23067.2352,8419,0,0,0,0,11538,3111
922,132539.3275,403971.2448,36515.0808,9187,0,41,0,0,22515,4772
1297,132849.4319,400640.6279,12152.8605,1832,0,178,0,629,9230,283
238,131750.2610,410220.3449,5324.4389,539,0,35,0,4750,0,0
1371,132797.3185,399994.2368,618.4929,0,0,0,0,618,0,0
688,132121.2754,406255.9527,680.4922,168,0,0,0,0,434,79
580,131878.9727,407299.7980,4245.4513,3471,0,332,0,88,9,346
1123,133084.9767,402163.4250,21.4998,4,0,0,0,0,0,17
1317,132848.4743,400440.8071,10479.3797,1146,0,381,0,730,8187,34
874,132480.4432,404446.3001,29704.1590,1937,0,0,0,0,26663,1104
1618,132486.4541,397583.4006,183.2479,183,0,0,0,0,0,0
480,131909.3681,408290.6002,9190.1445,664,0,0,0,0,8526,0
1532,132495.7510,398420.7935,192.4978,192,0,0,0,0,0,0
193,131650.5302,410421.1155,450.2448,252,0,0,0,198,0,0
837,132455.5199,404815.2196,11769.8649,9490,0,934,0,141,421,783
756,132325.9908,405608.3213,2697.4690,1492,0,0,0,0,0,1205
1017,132888.5355,403195.8713,15436.5728,8927,0,87,0,0,5005,1417
330,131532.7841,409607.8674,7228.6670,7148,0,0,0,54,26,0
1201,133049.2648,401385.0422,40.4995,31,0,0,0,0,9,0
1439,132668.4865,399329.9069,11077.1228,509,0,1231,0,9337,0,0
636,131982.9194,406750.6473,691.4921,234,0,115,0,0,258,84
273,131851.6464,409888.9912,1455.9833,740,0,0,0,716,0,0
1614,132487.5144,397623.3687,429.9951,430,0,0,0,0,0,0
343,131624.8706,409534.4939,11428.1188,9960,0,184,0,1283,0,0
1509,132531.7733,398647.2206,2010.2269,1869,0,141,0,0,0,0
1615,132487.2493,397613.3767,243.9972,244,0,0,0,0,0,0
795,132428.3953,405233.8191,19862.0220,15834,0,525,0,0,0,3503
825,132450.3903,404934.9738,16564.5598,13704,0,783,0,173,296,1609
860,132473.0427,404586.0124,3420.4607,389,0,0,0,0,2815,217
435,131887.5468,408739.8471,63847.7670,12066,0,393,0,0,51389,0
1054,133004.2115,402844.8656,2242.4743,762,0,0,0,0,228,1253
992,132794.9776,403427.5373,14213.5868,10092,0,277,0,8,2101,1736
672,132076.1558,406409.2591,560.9936,306,0,0,0,0,1,253
567,131851.6430,407426.7253,1702.2305,144,0,363,0,1132,63,0
1398,132750.8988,399728.4124,2750.2184,351,0,418,0,1981,0,0
952,132523.8572,403676.9301,46129.7204,12900,0,17,0,0,28701,4512
7,131452.4690,411709.7162,18951.2824,845,0,421,2,17683,0,0
1408,132734.1861,399629.8689,948.9891,63,0,20,0,865,0,0
842,132459.5961,404765.4090,9112.3954,6789,0,988,0,209,863,263
138,131679.8667,410934.5385,1432.7336,1406,0,0,0,26,0,0
1051,132996.5886,402873.8672,2626.7198,1057,0,0,0,0,235,1334
1429,132685.8217,399428.3244,168.2481,0,0,0,0,168,0,0
1604,132488.3221,397723.3011,632.7427,633,0,0,0,0,0,0
962,132583.9374,403606.2898,2063.7263,1516,0,0,0,0,4,543
1211,133044.6122,401285.1952,112.7487,109,0,0,0,0,0,4
1407,132735.8058,399639.7323,810.4907,263,0,10,0,537,0,0
1139,133068.7777,402004.3632,16193.5641,10738,0,0,5094,0,14,347
295,131664.1963,409897.2277,4453.9489,4287,0,167,0,0,0,0
1334,132770.7506,400305.4112,13057.8501,1751,0,879,0,211,10049,167
614,131952.0940,406968.2961,58.2493,0,0,58,0,0,0,0
635,131982.2139,406760.6179,397.7454,128,0,52,0,0,64,153
1404,132740.6650,399669.3226,4812.9447,766,0,544,0,3502,0,0
1710,133008.9988,397097.3505,1159.7367,887,0,0,0,273,0,0
1007,132852.8809,403289.2502,33732.6127,10460,0,227,0,0,21180,1865
1156,133060.1265,401834.6862,2524.9710,1294,0,0,891,0,84,256
1225,133011.5668,401174.3904,842.9903,418,0,0,405,0,0,20
1476,132616.4167,398964.2082,4126.2026,2275,0,1,477,1372,0,0
1351,132730.7196,400151.0095,11446.8686,1484,0,1202,0,16,8405,340
1086,133070.0212,402532.0637,18071.2925,14536,0,0,0,0,37,3499
1074,133049.9697,402650.2973,13400.8462,10288,0,0,0,0,28,3084
1419,132722.7738,399520.5569,6157.4293,2452,0,419,2,3283,0,0
243,131771.4683,410175.0899,3894.4553,183,0,0,0,3711,0,0
1289,132852.5792,400720.4447,23089.2349,3207,0,248,0,1562,17392,679
1320,132847.7321,400410.8297,14633.3320,1889,0,764,0,766,11193,21
669,132061.8978,406435.6391,1162.2367,853,0,0,0,0,1,308
554,131859.5430,407555.1118,3381.2112,3061,0,0,0,233,88,0
1565,132421.1000,398105.3971,730.4916,730,0,0,0,0,0,0
1087,133071.2509,402522.1441,17008.8047,13529,0,0,0,0,34,3445
690,132126.7511,406236.7262,379.2456,34,0,0,0,0,306,39
1331,132792.2543,400326.0417,22355.9934,2550,0,1334,0,559,17882,30
1511,132528.9219,398627.4339,2090.9760,1886,0,205,0,0,0,0
1620,132484.5946,397563.5081,1583.4818,1533,0,0,0,51,0,0
1091,133076.1697,402482.4657,16980.8051,13578,0,0,0,0,37,3365
445,131893.3321,408640.0617,32274.8795,4910,0,61,0,0,27304,0
977,132721.5149,403557.5098,50045.1755,23359,0,3561,0,39,15661,7425
395,131858.4558,409136.9469,2848.2173,1050,0,39,0,0,1759,0
281,131790.6506,409847.5533,5669.6849,3816,0,239,0,1587,28,0
325,131531.4480,409657.8273,5001.9426,3820,0,1141,0,40,0,0
944,132510.4335,403755.0210,56508.1013,11798,0,3,0,1,38626,6079
515,131881.3761,407943.5989,1319.2349,1134,0,0,0,0,185,0
170,131705.6408,410615.7347,430.4951,430,0,0,0,0,0,0
1229,132971.6090,401175.7841,91.9989,18,0,0,0,0,0,74
776,132390.9553,405419.2879,1926.7279,1330,0,0,0,0,0,597
942,132510.5901,403775.0114,49143.6858,12763,0,6,0,13,30401,5960
768,132366.0086,405495.2475,1489.4829,875,0,0,0,0,0,614
438,131888.9890,408709.8952,9211.1443,3796,0,22,0,0,5394,0
880,132485.5816,404386.5474,23286.7327,2730,0,110,0,3,19275,1168
186,131707.8793,410460.7605,23453.2308,9460,0,1485,24,10903,1581,0
394,131854.9039,409146.2900,8587.9014,1953,0,528,0,0,6106,0
1190,133053.4539,401494.9089,8749.6496,8710,0,0,2,0,37,0
143,131683.3935,410884.6854,1665.9809,1645,0,0,0,21,0,0
1487,132589.4188,398857.7703,33.2496,33,0,0,0,0,0,0
32,131515.9176,411506.2962,8383.4038,6884,0,358,0,1141,0,0
1216,133042.3522,401235.2687,23603.7290,11940,99,1709,0,0,7687,2168
1255,132802.7578,401052.8928,3363.4614,1426,87,0,0,0,83,1767
1344,132722.8802,400220.5377,13820.3413,969,0,354,0,189,7210,5099
1146,133064.2782,401934.5429,8937.8974,5818,0,0,3075,0,13,31
652,131995.3778,406591.2081,4740.6956,897,0,333,0,0,2983,527
1299,132850.1074,400620.6483,11993.8623,1758,0,195,0,655,9134,252
1309,132850.6331,400520.7422,9125.8952,1225,0,183,0,651,6986,80
178,131711.4607,410535.9828,1230.2359,1067,0,12,0,150,0,0
172,131707.0487,410595.7933,385.9956,386,0,0,0,0,0,0
317,131579.9716,409715.2051,2129.4756,1909,0,182,0,36,1,0
1631,132469.0315,397454.7290,1513.2326,379,0,55,0,1079,0,0
760,132339.4041,405570.6563,2324.9733,1291,0,0,0,0,0,1034
955,132531.9307,403648.0508,15476.8223,12497,0,31,0,0,285,2663
448,131895.2157,408610.1343,5694.6846,2503,0,108,0,0,3083,0
750,132305.8628,405664.8160,3234.7129,1806,0,0,0,0,0,1429
536,131860.6379,407735.0275,34521.1037,9041,0,2845,64,385,20083,2104
823,132450.3014,404954.9647,17553.0485,14165,0,769,0,113,319,2187
1264,132828.7524,400966.9765,4888.4439,574,0,92,0,0,2799,1422
398,131869.1116,409108.9174,1358.9844,771,0,0,0,0,587,0
99,131605.5175,411310.2025,4419.9493,462,0,1657,0,2300,0,0
1347,132726.2399,400190.7399,5845.9329,388,0,13,0,187,3026,2232
1650,132457.7313,397267.3788,364.9958,365,0,0,0,0,0,0
522,131870.7768,407874.4724,124.2486,122,0,0,0,0,2,0
995,132806.9925,403400.0629,14193.8371,9872,0,211,0,1,2944,1165
95,131578.3814,411331.2612,8671.6504,2606,0,1737,0,4328,1,0
1064,133028.8581,402747.9966,1105.4873,318,0,0,0,0,9,779
270,131840.4456,409915.8879,2976.2158,842,0,0,0,2134,0,0
1027,132922.9379,403102.0262,8801.3990,6787,0,6,0,0,525,1483
461,131900.3489,408480.2997,37469.0699,3426,0,188,0,484,33370,0
633,131980.6064,406780.5367,108.2488,50,0,16,0,0,0,42
314,131597.7903,409738.1324,12323.1085,10439,0,544,0,1065,274,0
331,131533.0514,409597.8755,6235.9284,6232,0,0,0,1,3,0
718,132202.2841,405967.2679,4028.4538,3020,0,0,0,0,0,1008
184,131716.0543,410476.1858,1217.7360,528,0,0,0,690,0,0
